year,sector,component_scheme,side,component,change_m_eur,contribution_m_eur,balance_change_m_eur,component_closure_error_m_eur
2014,social_security_funds,modern_detailed,revenue,Social contributions,258.988,258.988,459.796,1.136868377e-12
2014,social_security_funds,modern_detailed,revenue,Taxes,-3.3,-3.3,459.796,1.136868377e-12
2015,social_security_funds,modern_detailed,expenditure,Capital expenditure,-10.212,10.212,320.898,2.728484105e-12
2015,social_security_funds,modern_detailed,expenditure,Compensation of employees,-29.297,29.297,320.898,2.728484105e-12
2015,social_security_funds,modern_detailed,expenditure,Interest,-0.019,0.019,320.898,2.728484105e-12
2015,social_security_funds,modern_detailed,expenditure,Intermediate consumption,-7.176,7.176,320.898,2.728484105e-12
2015,social_security_funds,modern_detailed,expenditure,Other current expenditure,550.967,-550.967,320.898,2.728484105e-12
2015,social_security_funds,modern_detailed,expenditure,Social transfers,-431.411,431.411,320.898,2.728484105e-12
2015,social_security_funds,modern_detailed,expenditure,Subsidies,-47.136,47.136,320.898,2.728484105e-12
2015,social_security_funds,modern_detailed,revenue,Capital revenue,-1.119,-1.119,320.898,2.728484105e-12
2015,social_security_funds,modern_detailed,revenue,Sales and other current revenue,-247.327,-247.327,320.898,2.728484105e-12
2015,social_security_funds,modern_detailed,revenue,Social contributions,584.647,584.647,320.898,2.728484105e-12
2015,social_security_funds,modern_detailed,revenue,Taxes,10.413,10.413,320.898,2.728484105e-12
2016,social_security_funds,modern_detailed,expenditure,Capital expenditure,-25.733,25.733,441.409,-1.648459147e-12
2016,social_security_funds,modern_detailed,expenditure,Compensation of employees,4.299,-4.299,441.409,-1.648459147e-12
2016,social_security_funds,modern_detailed,expenditure,Interest,0,-0,441.409,-1.648459147e-12
2016,social_security_funds,modern_detailed,expenditure,Intermediate consumption,-6.33,6.33,441.409,-1.648459147e-12
2016,social_security_funds,modern_detailed,expenditure,Other current expenditure,12.903,-12.903,441.409,-1.648459147e-12
2016,social_security_funds,modern_detailed,expenditure,Social transfers,265.164,-265.164,441.409,-1.648459147e-12
2016,social_security_funds,modern_detailed,expenditure,Subsidies,16.724,-16.724,441.409,-1.648459147e-12
2016,social_security_funds,modern_detailed,revenue,Capital revenue,4.084,4.084,441.409,-1.648459147e-12
2016,social_security_funds,modern_detailed,revenue,Sales and other current revenue,-40.118,-40.118,441.409,-1.648459147e-12
2016,social_security_funds,modern_detailed,revenue,Social contributions,710.013,710.013,441.409,-1.648459147e-12
2016,social_security_funds,modern_detailed,revenue,Taxes,34.457,34.457,441.409,-1.648459147e-12
2017,social_security_funds,modern_detailed,expenditure,Capital expenditure,27.032,-27.032,672.611,-1.136868377e-13
2017,social_security_funds,modern_detailed,expenditure,Compensation of employees,8.667,-8.667,672.611,-1.136868377e-13
2017,social_security_funds,modern_detailed,expenditure,Interest,0,-0,672.611,-1.136868377e-13
2017,social_security_funds,modern_detailed,expenditure,Intermediate consumption,7.89,-7.89,672.611,-1.136868377e-13
2017,social_security_funds,modern_detailed,expenditure,Other current expenditure,45.966,-45.966,672.611,-1.136868377e-13
2017,social_security_funds,modern_detailed,expenditure,Social transfers,326.509,-326.509,672.611,-1.136868377e-13
2017,social_security_funds,modern_detailed,expenditure,Subsidies,-11.726,11.726,672.611,-1.136868377e-13
2017,social_security_funds,modern_detailed,revenue,Capital revenue,1.695,1.695,672.611,-1.136868377e-13
2017,social_security_funds,modern_detailed,revenue,Sales and other current revenue,11.499,11.499,672.611,-1.136868377e-13
2017,social_security_funds,modern_detailed,revenue,Social contributions,1042.208,1042.208,672.611,-1.136868377e-13
2017,social_security_funds,modern_detailed,revenue,Taxes,21.547,21.547,672.611,-1.136868377e-13
2018,social_security_funds,modern_detailed,expenditure,Capital expenditure,57,-57,-207.762,4.462208381e-12
2018,social_security_funds,modern_detailed,expenditure,Compensation of employees,12.862,-12.862,-207.762,4.462208381e-12
2018,social_security_funds,modern_detailed,expenditure,Interest,0,-0,-207.762,4.462208381e-12
2018,social_security_funds,modern_detailed,expenditure,Intermediate consumption,-9.235,9.235,-207.762,4.462208381e-12
2018,social_security_funds,modern_detailed,expenditure,Other current expenditure,90.837,-90.837,-207.762,4.462208381e-12
2018,social_security_funds,modern_detailed,expenditure,Social transfers,835.787,-835.787,-207.762,4.462208381e-12
2018,social_security_funds,modern_detailed,expenditure,Subsidies,18.669,-18.669,-207.762,4.462208381e-12
2018,social_security_funds,modern_detailed,revenue,Capital revenue,6.278,6.278,-207.762,4.462208381e-12
2018,social_security_funds,modern_detailed,revenue,Sales and other current revenue,-374.979,-374.979,-207.762,4.462208381e-12
2018,social_security_funds,modern_detailed,revenue,Social contributions,1165.797,1165.797,-207.762,4.462208381e-12
2018,social_security_funds,modern_detailed,revenue,Taxes,1.062,1.062,-207.762,4.462208381e-12
2019,social_security_funds,modern_detailed,expenditure,Capital expenditure,-89.051,89.051,940.678,-3.637978807e-12
2019,social_security_funds,modern_detailed,expenditure,Compensation of employees,16.463,-16.463,940.678,-3.637978807e-12
2019,social_security_funds,modern_detailed,expenditure,Interest,0,-0,940.678,-3.637978807e-12
2019,social_security_funds,modern_detailed,expenditure,Intermediate consumption,1.521,-1.521,940.678,-3.637978807e-12
2019,social_security_funds,modern_detailed,expenditure,Other current expenditure,111.119,-111.119,940.678,-3.637978807e-12
2019,social_security_funds,modern_detailed,expenditure,Social transfers,1145.137,-1145.137,940.678,-3.637978807e-12
2019,social_security_funds,modern_detailed,expenditure,Subsidies,11.077,-11.077,940.678,-3.637978807e-12
2019,social_security_funds,modern_detailed,revenue,Capital revenue,3.479,3.479,940.678,-3.637978807e-12
2019,social_security_funds,modern_detailed,revenue,Sales and other current revenue,644.333,644.333,940.678,-3.637978807e-12
2019,social_security_funds,modern_detailed,revenue,Social contributions,1483.509,1483.509,940.678,-3.637978807e-12
2019,social_security_funds,modern_detailed,revenue,Taxes,5.623,5.623,940.678,-3.637978807e-12
2020,social_security_funds,modern_detailed,expenditure,Capital expenditure,44.79,-44.79,-777.561,2.273736754e-13
2020,social_security_funds,modern_detailed,expenditure,Compensation of employees,2.353,-2.353,-777.561,2.273736754e-13
2020,social_security_funds,modern_detailed,expenditure,Interest,0,-0,-777.561,2.273736754e-13
2020,social_security_funds,modern_detailed,expenditure,Intermediate consumption,7.472,-7.472,-777.561,2.273736754e-13
2020,social_security_funds,modern_detailed,expenditure,Other current expenditure,417.44,-417.44,-777.561,2.273736754e-13
2020,social_security_funds,modern_detailed,expenditure,Social transfers,1448.835,-1448.835,-777.561,2.273736754e-13
2020,social_security_funds,modern_detailed,expenditure,Subsidies,1365.358,-1365.358,-777.561,2.273736754e-13
2020,social_security_funds,modern_detailed,revenue,Capital revenue,-0.127,-0.127,-777.561,2.273736754e-13
2020,social_security_funds,modern_detailed,revenue,Sales and other current revenue,2240.619,2240.619,-777.561,2.273736754e-13
2020,social_security_funds,modern_detailed,revenue,Social contributions,311.423,311.423,-777.561,2.273736754e-13
2020,social_security_funds,modern_detailed,revenue,Taxes,-43.228,-43.228,-777.561,2.273736754e-13
2021,social_security_funds,modern_detailed,expenditure,Capital expenditure,9.17,-9.17,270.408,4.547473509e-13
2021,social_security_funds,modern_detailed,expenditure,Compensation of employees,8.133,-8.133,270.408,4.547473509e-13
2021,social_security_funds,modern_detailed,expenditure,Interest,0,-0,270.408,4.547473509e-13
2021,social_security_funds,modern_detailed,expenditure,Intermediate consumption,5.196,-5.196,270.408,4.547473509e-13
2021,social_security_funds,modern_detailed,expenditure,Other current expenditure,49.343,-49.343,270.408,4.547473509e-13
2021,social_security_funds,modern_detailed,expenditure,Social transfers,793.534,-793.534,270.408,4.547473509e-13
2021,social_security_funds,modern_detailed,expenditure,Subsidies,-160.062,160.062,270.408,4.547473509e-13
2021,social_security_funds,modern_detailed,revenue,Capital revenue,11.502,11.502,270.408,4.547473509e-13
2021,social_security_funds,modern_detailed,revenue,Sales and other current revenue,-473.697,-473.697,270.408,4.547473509e-13
2021,social_security_funds,modern_detailed,revenue,Social contributions,1429.609,1429.609,270.408,4.547473509e-13
2021,social_security_funds,modern_detailed,revenue,Taxes,8.308,8.308,270.408,4.547473509e-13
2022,social_security_funds,modern_detailed,expenditure,Capital expenditure,7.279,-7.279,1831.087,6.821210263e-13
2022,social_security_funds,modern_detailed,expenditure,Compensation of employees,8.988,-8.988,1831.087,6.821210263e-13
2022,social_security_funds,modern_detailed,expenditure,Interest,0,-0,1831.087,6.821210263e-13
2022,social_security_funds,modern_detailed,expenditure,Intermediate consumption,-2.578,2.578,1831.087,6.821210263e-13
2022,social_security_funds,modern_detailed,expenditure,Other current expenditure,164.697,-164.697,1831.087,6.821210263e-13
2022,social_security_funds,modern_detailed,expenditure,Social transfers,1524.924,-1524.924,1831.087,6.821210263e-13
2022,social_security_funds,modern_detailed,expenditure,Subsidies,-1107.197,1107.197,1831.087,6.821210263e-13
2022,social_security_funds,modern_detailed,revenue,Capital revenue,-7.823,-7.823,1831.087,6.821210263e-13
2022,social_security_funds,modern_detailed,revenue,Sales and other current revenue,127.597,127.597,1831.087,6.821210263e-13
2022,social_security_funds,modern_detailed,revenue,Social contributions,2289.475,2289.475,1831.087,6.821210263e-13
2022,social_security_funds,modern_detailed,revenue,Taxes,17.951,17.951,1831.087,6.821210263e-13
2023,social_security_funds,modern_detailed,expenditure,Capital expenditure,84.675,-84.675,1420.755,9.549694369e-12
2023,social_security_funds,modern_detailed,expenditure,Compensation of employees,15.928,-15.928,1420.755,9.549694369e-12
2023,social_security_funds,modern_detailed,expenditure,Interest,0,-0,1420.755,9.549694369e-12
2023,social_security_funds,modern_detailed,expenditure,Intermediate consumption,20.543,-20.543,1420.755,9.549694369e-12
2023,social_security_funds,modern_detailed,expenditure,Other current expenditure,72.957,-72.957,1420.755,9.549694369e-12
2023,social_security_funds,modern_detailed,expenditure,Social transfers,1653.161,-1653.161,1420.755,9.549694369e-12
2023,social_security_funds,modern_detailed,expenditure,Subsidies,-125.02,125.02,1420.755,9.549694369e-12
2023,social_security_funds,modern_detailed,revenue,Capital revenue,-13.041,-13.041,1420.755,9.549694369e-12
2023,social_security_funds,modern_detailed,revenue,Sales and other current revenue,345.69,345.69,1420.755,9.549694369e-12
2023,social_security_funds,modern_detailed,revenue,Social contributions,2805.544,2805.544,1420.755,9.549694369e-12
2023,social_security_funds,modern_detailed,revenue,Taxes,4.806,4.806,1420.755,9.549694369e-12
2024,social_security_funds,modern_detailed,expenditure,Capital expenditure,44.601,-44.601,310.396507,-1.000444172e-11
2024,social_security_funds,modern_detailed,expenditure,Compensation of employees,5.85,-5.85,310.396507,-1.000444172e-11
2024,social_security_funds,modern_detailed,expenditure,Interest,0,-0,310.396507,-1.000444172e-11
2024,social_security_funds,modern_detailed,expenditure,Intermediate consumption,13.216,-13.216,310.396507,-1.000444172e-11
2024,social_security_funds,modern_detailed,expenditure,Other current expenditure,528.288,-528.288,310.396507,-1.000444172e-11
2024,social_security_funds,modern_detailed,expenditure,Social transfers,3016.658,-3016.658,310.396507,-1.000444172e-11
2024,social_security_funds,modern_detailed,expenditure,Subsidies,-23.031,23.031,310.396507,-1.000444172e-11
2024,social_security_funds,modern_detailed,revenue,Capital revenue,9.815507,9.815507,310.396507,-1.000444172e-11
2024,social_security_funds,modern_detailed,revenue,Sales and other current revenue,1330.978,1330.978,310.396507,-1.000444172e-11
2024,social_security_funds,modern_detailed,revenue,Social contributions,2557.289,2557.289,310.396507,-1.000444172e-11
2024,social_security_funds,modern_detailed,revenue,Taxes,-2.104,-2.104,310.396507,-1.000444172e-11
2025,social_security_funds,modern_detailed,expenditure,Capital expenditure,-4.673,4.673,1034.136658,9.094947018e-13
2025,social_security_funds,modern_detailed,expenditure,Compensation of employees,24.279,-24.279,1034.136658,9.094947018e-13
2025,social_security_funds,modern_detailed,expenditure,Interest,0,-0,1034.136658,9.094947018e-13
2025,social_security_funds,modern_detailed,expenditure,Intermediate consumption,11.676,-11.676,1034.136658,9.094947018e-13
2025,social_security_funds,modern_detailed,expenditure,Other current expenditure,433.658,-433.658,1034.136658,9.094947018e-13
2025,social_security_funds,modern_detailed,expenditure,Social transfers,2002.737,-2002.737,1034.136658,9.094947018e-13
2025,social_security_funds,modern_detailed,expenditure,Subsidies,52.725,-52.725,1034.136658,9.094947018e-13
2025,social_security_funds,modern_detailed,revenue,Capital revenue,18.484618,18.484618,1034.136658,9.094947018e-13
2025,social_security_funds,modern_detailed,revenue,Sales and other current revenue,1065.15304,1065.15304,1034.136658,9.094947018e-13
2025,social_security_funds,modern_detailed,revenue,Social contributions,2467.646,2467.646,1034.136658,9.094947018e-13
2025,social_security_funds,modern_detailed,revenue,Taxes,3.255,3.255,1034.136658,9.094947018e-13
