country,year,sector,balance_mio_nac,balance_pct_gdp,flag
CY,2016,social_security_funds,22.4,0.1,
CY,2017,central_government,185.7,0.9,
CY,2017,general_government,432.1,2.1,
CY,2017,local_government,75,0.4,
CY,2017,social_security_funds,171.2,0.8,
CY,2018,central_government,-1243.3,-5.7,
CY,2018,general_government,-734.1,-3.4,
CY,2018,local_government,249.8,1.1,
CY,2018,social_security_funds,259.4,1.2,
CY,2019,central_government,-460.2,-2,
CY,2019,general_government,240.9,1,
CY,2019,local_government,41.1,0.2,
CY,2019,social_security_funds,660,2.8,
CY,2020,central_government,-1606.8,-7.2,
CY,2020,general_government,-1247.7,-5.6,
CY,2020,local_government,16.9,0.1,
CY,2020,social_security_funds,342.2,1.5,
CY,2021,central_government,-682.3,-2.7,
CY,2021,general_government,-407.8,-1.6,
CY,2021,local_government,-5.3,0,
CY,2021,social_security_funds,279.8,1.1,
CY,2022,central_government,219,0.7,
CY,2022,general_government,795.7,2.7,
CY,2022,local_government,30.3,0.1,
CY,2022,social_security_funds,546.4,1.8,
CY,2023,central_government,-614,-1.9,
CY,2023,general_government,553.4,1.7,
CY,2023,local_government,-7,0,
CY,2023,social_security_funds,1174.4,3.6,
CY,2024,central_government,27.6,0.1,
CY,2024,general_government,1439,4.1,
CY,2024,local_government,-9.3,0,
CY,2024,social_security_funds,1420.7,4.1,
CY,2025,central_government,-17.1,0,
CY,2025,general_government,1241.5,3.4,
CY,2025,local_government,6.4,0,
CY,2025,social_security_funds,1252.2,3.4,
CZ,1995,central_government,-224356,-14,
CZ,1995,general_government,-197376,-12.3,
CZ,1995,local_government,31329,1.9,
CZ,1995,social_security_funds,-4349,-0.3,
CZ,1996,central_government,-92671,-5,
CZ,1996,general_government,-54777,-3,
CZ,1996,local_government,42314,2.3,
CZ,1996,social_security_funds,-4420,-0.2,
CZ,1997,central_government,-51475,-2.6,
CZ,1997,general_government,-62178,-3.1,
CZ,1997,local_government,-9552,-0.5,
CZ,1997,social_security_funds,-1151,-0.1,
CZ,1998,central_government,-98802,-4.6,
CZ,1998,general_government,-89762,-4.1,
CZ,1998,local_government,10187,0.5,
CZ,1998,social_security_funds,-1147,-0.1,
CZ,1999,central_government,-73592,-3.2,
CZ,1999,general_government,-69842,-3.1,
CZ,1999,local_government,3226,0.1,
CZ,1999,social_security_funds,524,0,
CZ,2000,central_government,-76523,-3.2,
CZ,2000,general_government,-85116,-3.5,
CZ,2000,local_government,-12476,-0.5,
CZ,2000,social_security_funds,3883,0.2,
CZ,2001,central_government,-135390,-5.2,
CZ,2001,general_government,-149203,-5.8,
CZ,2001,local_government,-11132,-0.4,
CZ,2001,social_security_funds,-2681,-0.1,
CZ,2002,central_government,-155379,-5.7,
CZ,2002,general_government,-171596,-6.3,
CZ,2002,local_government,-10033,-0.4,
CZ,2002,social_security_funds,-6184,-0.2,
CZ,2003,central_government,-178512,-6.3,
CZ,2003,general_government,-194777,-6.9,
CZ,2003,local_government,-11761,-0.4,
CZ,2003,social_security_funds,-4504,-0.2,
CZ,2004,central_government,-70645,-2.3,
CZ,2004,general_government,-74261,-2.4,
CZ,2004,local_government,-1063,0,
CZ,2004,social_security_funds,-2553,-0.1,
CZ,2005,central_government,-97769,-3,
CZ,2005,general_government,-100666,-3.1,
CZ,2005,local_government,-2803,-0.1,
CZ,2005,social_security_funds,-94,0,
CZ,2006,central_government,-77551,-2.2,
CZ,2006,general_government,-77165,-2.2,
CZ,2006,local_government,-11417,-0.3,
CZ,2006,social_security_funds,11803,0.3,
CZ,2007,central_government,-53121,-1.4,
CZ,2007,general_government,-26144,-0.7,
CZ,2007,local_government,10865,0.3,
CZ,2007,social_security_funds,16112,0.4,
CZ,2008,central_government,-83057,-2.1,
CZ,2008,general_government,-80705,-2,
CZ,2008,local_government,-7690,-0.2,
CZ,2008,social_security_funds,10042,0.2,
CZ,2009,central_government,-179903,-4.6,
CZ,2009,general_government,-215277,-5.5,
CZ,2009,local_government,-24725,-0.6,
CZ,2009,social_security_funds,-10649,-0.3,
CZ,2010,central_government,-143225,-3.6,
CZ,2010,general_government,-167132,-4.1,
CZ,2010,local_government,-15188,-0.4,
CZ,2010,social_security_funds,-8719,-0.2,
CZ,2011,central_government,-92865,-2.3,
CZ,2011,general_government,-111059,-2.7,
CZ,2011,local_government,-11268,-0.3,
CZ,2011,social_security_funds,-6926,-0.2,
CZ,2012,central_government,-152418,-3.7,
CZ,2012,general_government,-161338,-3.9,
CZ,2012,local_government,-2092,-0.1,
CZ,2012,social_security_funds,-6828,-0.2,
CZ,2013,central_government,-67185,-1.6,
CZ,2013,general_government,-54135,-1.3,
CZ,2013,local_government,12135,0.3,
CZ,2013,social_security_funds,915,0,
CZ,2014,central_government,-96634,-2.2,
CZ,2014,general_government,-91652,-2.1,
CZ,2014,local_government,7675,0.2,
CZ,2014,social_security_funds,-2693,-0.1,
CZ,2015,central_government,-58872,-1.3,
CZ,2015,general_government,-30969,-0.7,
CZ,2015,local_government,25990,0.6,
CZ,2015,social_security_funds,1913,0,
CZ,2016,central_government,-21395,-0.4,
CZ,2016,general_government,33169,0.7,
CZ,2016,local_government,49678,1,
CZ,2016,social_security_funds,4886,0.1,
CZ,2017,central_government,25529,0.5,
CZ,2017,general_government,75634,1.5,
CZ,2017,local_government,41923,0.8,
CZ,2017,social_security_funds,8182,0.2,
CZ,2018,central_government,8068,0.1,
CZ,2018,general_government,48269,0.9,
CZ,2018,local_government,23555,0.4,
CZ,2018,social_security_funds,16646,0.3,
CZ,2019,central_government,-32335,-0.5,
CZ,2019,general_government,16651,0.3,
CZ,2019,local_government,37595,0.6,
CZ,2019,social_security_funds,11391,0.2,
CZ,2020,central_government,-344668,-5.9,
CZ,2020,general_government,-329285,-5.6,
CZ,2020,local_government,27044,0.5,
CZ,2020,social_security_funds,-11661,-0.2,
CZ,2021,central_government,-358500,-5.7,
CZ,2021,general_government,-312308,-5,
CZ,2021,local_government,55464,0.9,
CZ,2021,social_security_funds,-9272,-0.1,
CZ,2022,central_government,-281802,-4,
CZ,2022,general_government,-216345,-3.1,
CZ,2022,local_government,65059,0.9,
CZ,2022,social_security_funds,398,0,
CZ,2023,central_government,-346120,-4.5,
CZ,2023,general_government,-286066,-3.7,
CZ,2023,local_government,64356,0.8,
CZ,2023,social_security_funds,-4302,-0.1,
CZ,2024,central_government,-205843,-2.6,
CZ,2024,general_government,-163345,-2,
CZ,2024,local_government,60579,0.8,
CZ,2024,social_security_funds,-18081,-0.2,
CZ,2025,central_government,-197789,-2.3,
CZ,2025,general_government,-183744,-2.1,
CZ,2025,local_government,29386,0.3,
CZ,2025,social_security_funds,-15341,-0.2,
DE,1995,central_government,-142372,-7.5,
DE,1995,general_government,-179290,-9.4,
DE,1995,local_government,-4211,-0.2,
DE,1995,social_security_funds,-6770,-0.4,
DE,1995,state_government,-25937,-1.4,
DE,1996,central_government,-34465,-1.8,
DE,1996,general_government,-70169,-3.6,
DE,1996,local_government,-3258,-0.2,
DE,1996,social_security_funds,-7074,-0.4,
DE,1996,state_government,-25372,-1.3,
DE,1997,central_government,-31126,-1.6,
DE,1997,general_government,-59551,-3,
DE,1997,local_government,-3692,-0.2,
DE,1997,social_security_funds,669,0,
DE,1997,state_government,-25402,-1.3,
DE,1998,central_government,-36868,-1.8,
DE,1998,general_government,-53582,-2.6,
DE,1998,local_government,97,0,
DE,1998,social_security_funds,1292,0.1,
DE,1998,state_government,-18103,-0.9,
DE,1999,central_government,-29786,-1.4,
DE,1999,general_government,-38771,-1.9,
DE,1999,local_government,291,0,
DE,1999,social_security_funds,4014,0.2,
DE,1999,state_government,-13290,-0.6,
DE,2000,central_government,-23805,-1.1,
DE,2000,general_government,-36509,-1.7,
DE,2000,local_government,-289,0,
DE,2000,social_security_funds,-1063,0,
DE,2000,state_government,-11352,-0.5,
DE,2001,central_government,-24788,-1.1,
DE,2001,general_government,-68602,-3.1,
DE,2001,local_government,-7319,-0.3,
DE,2001,social_security_funds,-5168,-0.2,
DE,2001,state_government,-31327,-1.4,
DE,2002,central_government,-38238,-1.7,
DE,2002,general_government,-90850,-4.1,
DE,2002,local_government,-10365,-0.5,
DE,2002,social_security_funds,-6976,-0.3,
DE,2002,state_government,-35271,-1.6,
DE,2003,central_government,-31329,-1.4,
DE,2003,general_government,-85812,-3.8,
DE,2003,local_government,-12783,-0.6,
DE,2003,social_security_funds,-5998,-0.3,
DE,2003,state_government,-35702,-1.6,
DE,2004,central_government,-41551,-1.8,
DE,2004,general_government,-78445,-3.4,
DE,2004,local_government,-7478,-0.3,
DE,2004,social_security_funds,-261,0,
DE,2004,state_government,-29155,-1.3,
DE,2005,central_government,-46939,-2,
DE,2005,general_government,-78396,-3.4,
DE,2005,local_government,-3820,-0.2,
DE,2005,social_security_funds,-3732,-0.2,
DE,2005,state_government,-23905,-1,
DE,2006,central_government,-33650,-1.4,
DE,2006,general_government,-42584,-1.8,
DE,2006,local_government,-1266,-0.1,
DE,2006,social_security_funds,5171,0.2,
DE,2006,state_government,-12839,-0.5,
DE,2007,central_government,-14565,-0.6,
DE,2007,general_government,3937,0.2,
DE,2007,local_government,6221,0.2,
DE,2007,social_security_funds,10272,0.4,
DE,2007,state_government,2009,0.1,
DE,2008,central_government,-14237,-0.5,
DE,2008,general_government,-6809,-0.3,
DE,2008,local_government,4113,0.2,
DE,2008,social_security_funds,6584,0.3,
DE,2008,state_government,-3269,-0.1,
DE,2009,central_government,-37321,-1.5,
DE,2009,general_government,-79207,-3.2,
DE,2009,local_government,-7519,-0.3,
DE,2009,social_security_funds,-14341,-0.6,
DE,2009,state_government,-20026,-0.8,
DE,2010,central_government,-87612,-3.4,
DE,2010,general_government,-115620,-4.4,
DE,2010,local_government,-10058,-0.4,
DE,2010,social_security_funds,3911,0.1,
DE,2010,state_government,-21861,-0.8,
DE,2011,central_government,-25697,-0.9,
DE,2011,general_government,-23074,-0.8,
DE,2011,local_government,-2201,-0.1,
DE,2011,social_security_funds,15512,0.6,
DE,2011,state_government,-10688,-0.4,
DE,2012,central_government,-16102,-0.6,
DE,2012,general_government,-1521,-0.1,
DE,2012,local_government,1519,0.1,
DE,2012,social_security_funds,18706,0.7,
DE,2012,state_government,-5644,-0.2,
DE,2013,central_government,132,0,
DE,2013,general_government,3512,0.1,
DE,2013,local_government,11,0,
DE,2013,social_security_funds,5725,0.2,
DE,2013,state_government,-2356,-0.1,
DE,2014,central_government,17023,0.6,
DE,2014,general_government,21832,0.7,
DE,2014,local_government,-454,0,
DE,2014,social_security_funds,3399,0.1,
DE,2014,state_government,1864,0.1,
DE,2015,central_government,17956,0.6,
DE,2015,general_government,28239,0.9,
DE,2015,local_government,2635,0.1,
DE,2015,social_security_funds,3007,0.1,
DE,2015,state_government,4641,0.2,
DE,2016,central_government,14999,0.5,
DE,2016,general_government,36237,1.1,
DE,2016,local_government,5382,0.2,
DE,2016,social_security_funds,8547,0.3,
DE,2016,state_government,7309,0.2,
DE,2017,central_government,10266,0.3,
DE,2017,general_government,44571,1.3,
DE,2017,local_government,10287,0.3,
DE,2017,social_security_funds,10942,0.3,
DE,2017,state_government,13076,0.4,
DE,2018,central_government,22400,0.7,
DE,2018,general_government,64667,1.9,
DE,2018,local_government,15783,0.5,
DE,2018,social_security_funds,15749,0.5,
DE,2018,state_government,10735,0.3,
DE,2019,central_government,18184,0.5,
DE,2019,general_government,46949,1.3,
DE,2019,local_government,6979,0.2,
DE,2019,social_security_funds,8930,0.3,
DE,2019,state_government,12856,0.4,
DE,2020,central_government,-91289,-2.6,
DE,2020,general_government,-151131,-4.4,
DE,2020,local_government,6324,0.2,
DE,2020,social_security_funds,-34867,-1,
DE,2020,state_government,-31299,-0.9,
DE,2021,central_government,-132057,-3.6,
DE,2021,general_government,-116630,-3.2,
DE,2021,local_government,6483,0.2,
DE,2021,social_security_funds,2436,0.1,
DE,2021,state_government,6508,0.2,
DE,2022,central_government,-111159,-2.8,
DE,2022,general_government,-76138,-1.9,
DE,2022,local_government,6823,0.2,
DE,2022,social_security_funds,8781,0.2,
DE,2022,state_government,19417,0.5,
DE,2023,central_government,-92720,-2.2,
DE,2023,general_government,-105249,-2.5,
DE,2023,local_government,-13535,-0.3,
DE,2023,social_security_funds,8795,0.2,
DE,2023,state_government,-7789,-0.2,
DE,2024,central_government,-60916,-1.4,
DE,2024,general_government,-115295,-2.7,
DE,2024,local_government,-20956,-0.5,
DE,2024,social_security_funds,-11824,-0.3,
DE,2024,state_government,-21599,-0.5,
DE,2025,central_government,-79561,-1.8,
DE,2025,general_government,-119147,-2.7,
DE,2025,local_government,-28080,-0.6,
DE,2025,social_security_funds,-1734,0,
DE,2025,state_government,-9772,-0.2,
DK,1995,central_government,-38535,-3.7,
DK,1995,general_government,-36292,-3.5,
DK,1995,local_government,2200,0.2,
DK,1995,social_security_funds,43,0,
DK,1996,central_government,-22535,-2.1,
DK,1996,general_government,-26061,-2.4,
DK,1996,local_government,-3628,-0.3,
DK,1996,social_security_funds,103,0,
DK,1997,central_government,-10960,-1,
DK,1997,general_government,-13953,-1.2,
DK,1997,local_government,-3232,-0.3,
DK,1997,social_security_funds,239,0,
DK,1998,central_government,-1704,-0.1,
DK,1998,general_government,-3353,-0.3,
DK,1998,local_government,-2049,-0.2,
DK,1998,social_security_funds,400,0,
DK,1999,central_government,3991,0.3,
DK,1999,general_government,13200,1.1,
DK,1999,local_government,2389,0.2,
DK,1999,social_security_funds,6820,0.5,
DK,2000,central_government,17039,1.3,
DK,2000,general_government,23758,1.8,
DK,2000,local_government,-694,-0.1,
DK,2000,social_security_funds,7413,0.6,
DK,2001,central_government,9592,0.7,
DK,2001,general_government,15440,1.1,
DK,2001,local_government,-2036,-0.1,
DK,2001,social_security_funds,7884,0.6,
DK,2002,central_government,7281,0.5,
DK,2002,general_government,3552,0.3,
DK,2002,local_government,-3828,-0.3,
DK,2002,social_security_funds,99,0,
DK,2003,central_government,9472,0.7,
DK,2003,general_government,2004,0.1,
DK,2003,local_government,-7932,-0.6,
DK,2003,social_security_funds,465,0,
DK,2004,central_government,31413,2.1,
DK,2004,general_government,33738,2.2,
DK,2004,local_government,1832,0.1,
DK,2004,social_security_funds,493,0,
DK,2005,central_government,89150,5.6,
DK,2005,general_government,82711,5.2,
DK,2005,local_government,-7156,-0.5,
DK,2005,social_security_funds,717,0,
DK,2006,central_government,91857,5.5,
DK,2006,general_government,89090,5.3,
DK,2006,local_government,-3435,-0.2,
DK,2006,social_security_funds,667,0,
DK,2007,central_government,96343,5.5,
DK,2007,general_government,92523,5.3,
DK,2007,local_government,-4197,-0.2,
DK,2007,social_security_funds,376,0,
DK,2008,central_government,69305,3.8,
DK,2008,general_government,62661,3.5,
DK,2008,local_government,-6753,-0.4,
DK,2008,social_security_funds,109,0,
DK,2009,central_government,-35471,-2.1,
DK,2009,general_government,-47496,-2.7,
DK,2009,local_government,-10978,-0.6,
DK,2009,social_security_funds,-1047,-0.1,
DK,2010,central_government,-44621,-2.5,
DK,2010,general_government,-45695,-2.5,
DK,2010,local_government,-1440,-0.1,
DK,2010,social_security_funds,366,0,
DK,2011,central_government,-35542,-1.9,
DK,2011,general_government,-32636,-1.8,
DK,2011,local_government,2245,0.1,
DK,2011,social_security_funds,662,0,
DK,2012,central_government,-62113,-3.3,
DK,2012,general_government,-60620,-3.2,
DK,2012,local_government,1051,0.1,
DK,2012,social_security_funds,441,0,
DK,2013,central_government,-22889,-1.2,
DK,2013,general_government,-18265,-0.9,
DK,2013,local_government,4607,0.2,
DK,2013,social_security_funds,16,0,
DK,2014,central_government,24358,1.2,
DK,2014,general_government,28278,1.4,
DK,2014,local_government,3484,0.2,
DK,2014,social_security_funds,437,0,
DK,2015,central_government,-23583,-1.2,
DK,2015,general_government,-18171,-0.9,
DK,2015,local_government,5048,0.2,
DK,2015,social_security_funds,364,0,
DK,2016,central_government,-1751,-0.1,
DK,2016,general_government,6355,0.3,
DK,2016,local_government,7839,0.4,
DK,2016,social_security_funds,267,0,
DK,2017,central_government,31880,1.5,
DK,2017,general_government,36983,1.7,
DK,2017,local_government,5081,0.2,
DK,2017,social_security_funds,22,0,
DK,2018,central_government,18067,0.8,
DK,2018,general_government,18182,0.8,
DK,2018,local_government,200,0,
DK,2018,social_security_funds,-86,0,
DK,2019,central_government,93924,4.1,
DK,2019,general_government,98663,4.3,
DK,2019,local_government,4690,0.2,
DK,2019,social_security_funds,49,0,
DK,2020,central_government,1531,0.1,
DK,2020,general_government,8434,0.4,
DK,2020,local_government,6534,0.3,
DK,2020,social_security_funds,370,0,
DK,2021,central_government,97016,3.8,
DK,2021,general_government,104126,4.1,
DK,2021,local_government,5882,0.2,
DK,2021,social_security_funds,1228,0,
DK,2022,central_government,92173,3.3,
DK,2022,general_government,95960,3.4,
DK,2022,local_government,3438,0.1,
DK,2022,social_security_funds,349,0,
DK,2023,central_government,91998,3.3,
DK,2023,general_government,97513,3.5,
DK,2023,local_government,5235,0.2,
DK,2023,social_security_funds,280,0,
DK,2024,central_government,112147,3.8,
DK,2024,general_government,123505,4.2,
DK,2024,local_government,10945,0.4,
DK,2024,social_security_funds,412,0,
DK,2025,central_government,89748,2.9,
DK,2025,general_government,90924,3,
DK,2025,local_government,1121,0,
DK,2025,social_security_funds,55,0,
EE,1995,central_government,11.4,0.4,
EE,1995,general_government,30,1,
EE,1995,local_government,-1.9,-0.1,
EE,1995,social_security_funds,20.5,0.7,
EE,1996,central_government,-7.6,-0.2,
EE,1996,general_government,-12.8,-0.3,
EE,1996,local_government,-17.2,-0.5,
EE,1996,social_security_funds,12,0.3,
EE,1997,central_government,75.9,1.7,
EE,1997,general_government,97,2.1,
EE,1997,local_government,1.1,0,
EE,1997,social_security_funds,20,0.4,
EE,1998,central_government,-24.1,-0.5,
EE,1998,general_government,-38.6,-0.8,
EE,1998,local_government,-7.8,-0.2,
EE,1998,social_security_funds,-6.6,-0.1,
EE,1999,central_government,-151,-2.8,
EE,1999,general_government,-178.4,-3.3,
EE,1999,local_government,-13.7,-0.3,
EE,1999,social_security_funds,-13.7,-0.3,
EE,2000,central_government,12.7,0.2,
EE,2000,general_government,-4.2,-0.1,
EE,2000,local_government,-18.3,-0.3,
EE,2000,social_security_funds,1.4,0,
EE,2001,central_government,30.2,0.4,
EE,2001,general_government,18.7,0.3,
EE,2001,local_government,-27.8,-0.4,
EE,2001,social_security_funds,16.4,0.2,
EE,2002,central_government,18.4,0.2,
EE,2002,general_government,34.9,0.4,
EE,2002,local_government,-40.4,-0.5,
EE,2002,social_security_funds,56.9,0.7,
EE,2003,central_government,142.1,1.6,
EE,2003,general_government,158.2,1.8,
EE,2003,local_government,-26.2,-0.3,
EE,2003,social_security_funds,42.2,0.5,
EE,2004,central_government,264.4,2.7,
EE,2004,general_government,236.2,2.4,
EE,2004,local_government,-62.1,-0.6,
EE,2004,social_security_funds,33.8,0.3,
EE,2005,central_government,114.6,1,
EE,2005,general_government,131.9,1.2,
EE,2005,local_government,-34.4,-0.3,
EE,2005,social_security_funds,51.7,0.5,
EE,2006,central_government,337,2.5,
EE,2006,general_government,386.4,2.8,
EE,2006,local_government,-29.8,-0.2,
EE,2006,social_security_funds,79.2,0.6,
EE,2007,central_government,427.7,2.6,
EE,2007,general_government,441.1,2.7,
EE,2007,local_government,-78.7,-0.5,
EE,2007,social_security_funds,92.1,0.6,
EE,2008,central_government,-373.4,-2.2,
EE,2008,general_government,-439.4,-2.6,
EE,2008,local_government,-102.7,-0.6,
EE,2008,social_security_funds,36.8,0.2,
EE,2009,central_government,-222.9,-1.6,
EE,2009,general_government,-386,-2.7,
EE,2009,local_government,-69.5,-0.5,
EE,2009,social_security_funds,-93.6,-0.7,
EE,2010,central_government,-171.8,-1.2,
EE,2010,general_government,-62.1,-0.4,
EE,2010,local_government,27.7,0.2,
EE,2010,social_security_funds,82,0.6,
EE,2011,central_government,-59.3,-0.4,
EE,2011,general_government,104.2,0.6,
EE,2011,local_government,16,0.1,
EE,2011,social_security_funds,147.4,0.9,
EE,2012,central_government,-144.9,-0.8,
EE,2012,general_government,-71,-0.4,
EE,2012,local_government,-48.7,-0.3,
EE,2012,social_security_funds,122.6,0.7,
EE,2013,central_government,-12,-0.1,
EE,2013,general_government,-41.7,-0.2,
EE,2013,local_government,-94.1,-0.5,
EE,2013,social_security_funds,64.4,0.3,
EE,2014,central_government,135.2,0.7,
EE,2014,general_government,175.4,0.9,
EE,2014,local_government,-23.2,-0.1,
EE,2014,social_security_funds,63.4,0.3,
EE,2015,central_government,1.7,0,
EE,2015,general_government,52.3,0.2,
EE,2015,local_government,27.2,0.1,
EE,2015,social_security_funds,23.4,0.1,
EE,2016,central_government,-49.4,-0.2,
EE,2016,general_government,-19.1,-0.1,
EE,2016,local_government,21.2,0.1,
EE,2016,social_security_funds,9.1,0,
EE,2017,central_government,-112.3,-0.5,
EE,2017,general_government,-127.9,-0.5,
EE,2017,local_government,-71.9,-0.3,
EE,2017,social_security_funds,56.4,0.2,
EE,2018,central_government,-267.8,-1,
EE,2018,general_government,-152.6,-0.6,
EE,2018,local_government,48.5,0.2,
EE,2018,social_security_funds,66.6,0.3,
EE,2019,central_government,-18.1,-0.1,
EE,2019,general_government,-31.1,-0.1,
EE,2019,local_government,-87,-0.3,
EE,2019,social_security_funds,74.1,0.3,
EE,2020,central_government,-1176.6,-4.2,
EE,2020,general_government,-1511,-5.4,
EE,2020,local_government,-18,-0.1,
EE,2020,social_security_funds,-316.3,-1.1,
EE,2021,central_government,-813.8,-2.6,
EE,2021,general_government,-796,-2.5,
EE,2021,local_government,-118.8,-0.4,
EE,2021,social_security_funds,136.6,0.4,
EE,2022,central_government,-394.3,-1.1,
EE,2022,general_government,-329.2,-0.9,
EE,2022,local_government,-124.6,-0.3,
EE,2022,social_security_funds,189.6,0.5,
EE,2023,central_government,-976.7,-2.5,
EE,2023,general_government,-1020.1,-2.7,
EE,2023,local_government,-216.9,-0.6,
EE,2023,social_security_funds,173.5,0.5,
EE,2024,central_government,-334.2,-0.8,
EE,2024,general_government,-458,-1.1,
EE,2024,local_government,-160.8,-0.4,
EE,2024,social_security_funds,37.1,0.1,
EE,2025,central_government,-660.9,-1.6,
EE,2025,general_government,-825,-2,
EE,2025,local_government,-95.2,-0.2,
EE,2025,social_security_funds,-68.9,-0.2,
EL,1995,central_government,-10734,-11.7,
EL,1995,general_government,-9056,-9.9,
EL,1995,local_government,39,0,
EL,1995,social_security_funds,1639,1.8,
EL,1996,central_government,-10525,-10.5,
EL,1996,general_government,-8406,-8.4,
EL,1996,local_government,49,0,
EL,1996,social_security_funds,2070,2.1,
EL,1997,central_government,-9106,-8.2,
EL,1997,general_government,-6947,-6.2,
EL,1997,local_government,-4,0,
EL,1997,social_security_funds,2163,1.9,
EL,1998,central_government,-9773,-8.1,
EL,1998,general_government,-7852,-6.5,
EL,1998,local_government,-123,-0.1,
EL,1998,social_security_funds,2044,1.7,
EL,1999,central_government,-9937,-7.7,
EL,1999,general_government,-7751,-6,
EL,1999,local_government,144,0.1,
EL,1999,social_security_funds,2042,1.6,
EL,2000,central_government,-8328,-6.1,
EL,2000,general_government,-5739,-4.2,
EL,2000,local_government,-19,0,
EL,2000,social_security_funds,2608,1.9,
EL,2001,central_government,-10715,-7.3,
EL,2001,general_government,-8319,-5.6,
EL,2001,local_government,234,0.2,
EL,2001,social_security_funds,2162,1.5,
EL,2002,central_government,-13235,-8.3,
EL,2002,general_government,-9847,-6.2,
EL,2002,local_government,-30,0,
EL,2002,social_security_funds,3418,2.2,
EL,2003,central_government,-17819,-10.2,
EL,2003,general_government,-14009,-8,
EL,2003,local_government,93,0.1,
EL,2003,social_security_funds,3717,2.1,
EL,2004,central_government,-20356,-10.8,
EL,2004,general_government,-17101,-9.1,
EL,2004,local_government,-260,-0.1,
EL,2004,social_security_funds,3515,1.9,
EL,2005,central_government,-14435,-7.4,
EL,2005,general_government,-12329,-6.3,
EL,2005,local_government,70,0,
EL,2005,social_security_funds,2036,1,
EL,2006,central_government,-14401,-6.7,
EL,2006,general_government,-12954,-6,
EL,2006,local_government,-69,0,
EL,2006,social_security_funds,1516,0.7,
EL,2007,central_government,-16951,-7.4,
EL,2007,general_government,-15607,-6.8,
EL,2007,local_government,-27,0,
EL,2007,social_security_funds,1371,0.6,
EL,2008,central_government,-26658,-11.2,
EL,2008,general_government,-24625,-10.3,
EL,2008,local_government,-116,0,
EL,2008,social_security_funds,2149,0.9,
EL,2009,central_government,-35986,-15.4,
EL,2009,general_government,-36141,-15.4,
EL,2009,local_government,-40,0,
EL,2009,social_security_funds,-115,0,
EL,2010,central_government,-24354,-10.9,
EL,2010,general_government,-25544,-11.4,
EL,2010,local_government,-670,-0.3,
EL,2010,social_security_funds,-520,-0.2,
EL,2011,central_government,-19394,-9.5,
EL,2011,general_government,-21364,-10.5,
EL,2011,local_government,487,0.2,
EL,2011,social_security_funds,-2457,-1.2,
EL,2012,central_government,-16205,-8.7,
EL,2012,general_government,-17311,-9.3,
EL,2012,local_government,618,0.3,
EL,2012,social_security_funds,-1724,-0.9,
EL,2013,central_government,-28056,-15.8,
EL,2013,general_government,-24218,-13.6,
EL,2013,local_government,763,0.4,
EL,2013,social_security_funds,3075,1.7,
EL,2014,central_government,-7888,-4.5,
EL,2014,general_government,-6642,-3.8,
EL,2014,local_government,531,0.3,
EL,2014,social_security_funds,715,0.4,
EL,2015,central_government,-9888,-5.6,
EL,2015,general_government,-10356,-5.9,
EL,2015,local_government,491,0.3,
EL,2015,social_security_funds,-959,-0.5,
EL,2016,central_government,-1712,-1,
EL,2016,general_government,368,0.2,
EL,2016,local_government,553,0.3,
EL,2016,social_security_funds,1527,0.9,
EL,2017,central_government,-1997,-1.1,
EL,2017,general_government,1283,0.7,
EL,2017,local_government,647,0.4,
EL,2017,social_security_funds,2633,1.5,
EL,2018,central_government,-2292,-1.3,
EL,2018,general_government,1628,0.9,
EL,2018,local_government,664,0.4,
EL,2018,social_security_funds,3256,1.8,
EL,2019,central_government,192,0.1,
EL,2019,general_government,1525,0.8,
EL,2019,local_government,65,0,
EL,2019,social_security_funds,1268,0.7,
EL,2020,central_government,-17236,-10.3,
EL,2020,general_government,-16598,-9.9,
EL,2020,local_government,57,0,
EL,2020,social_security_funds,581,0.3,
EL,2021,central_government,-14804,-8,
EL,2021,general_government,-13365,-7.2,
EL,2021,local_government,-161,-0.1,
EL,2021,social_security_funds,1600,0.9,
EL,2022,central_government,-7717,-3.7,
EL,2022,general_government,-5324,-2.6,
EL,2022,local_government,-350,-0.2,
EL,2022,social_security_funds,2743,1.3,
EL,2023,central_government,-3553,-1.6,
EL,2023,general_government,-3213,-1.4,
EL,2023,local_government,-597,-0.3,
EL,2023,social_security_funds,937,0.4,
EL,2024,central_government,2069,0.9,
EL,2024,general_government,3189,1.3,
EL,2024,local_government,19,0,
EL,2024,social_security_funds,1101,0.5,
EL,2025,central_government,2302,0.9,
EL,2025,general_government,4290,1.7,
EL,2025,local_government,230,0.1,
EL,2025,social_security_funds,1758,0.7,
ES,1995,central_government,-25670,-5.6,
ES,1995,general_government,-31267,-6.8,
ES,1995,local_government,-135,0,
ES,1995,social_security_funds,-2620,-0.6,
ES,1995,state_government,-2842,-0.6,
ES,1996,central_government,-20561,-4.2,
ES,1996,general_government,-28681,-5.9,
ES,1996,local_government,34,0,
ES,1996,social_security_funds,-5093,-1,
ES,1996,state_government,-3061,-0.6,
ES,1997,central_government,-15271,-2.9,
ES,1997,general_government,-20028,-3.9,
ES,1997,local_government,120,0,
ES,1997,social_security_funds,-3281,-0.6,
ES,1997,state_government,-1596,-0.3,
ES,1998,central_government,-11020,-2,
ES,1998,general_government,-14594,-2.6,
ES,1998,local_government,161,0,
ES,1998,social_security_funds,-1615,-0.3,
